meter_id,V,I,P,timestamp,Is_Fraud
m37,126.3999,4.0196,508.0801,2026-03-15T07:13:57.366046Z,False
m38,126.4173,3.9024,493.3263,2026-03-15T07:13:57.366046Z,False
m39,126.4508,3.6774,465.0129,2026-03-15T07:13:57.366046Z,False
m40,126.4677,3.5635,450.6639,2026-03-15T07:13:57.366046Z,False
m41,126.4521,3.6688,463.9309,2026-03-15T07:13:57.366046Z,False
m42,126.3754,4.1847,528.8439,2026-03-15T07:13:57.366046Z,False
m43,126.4547,3.6507,461.6535,2026-03-15T07:13:57.366046Z,False
m44,126.3509,4.3496,274.7886,2026-03-15T07:13:57.366046Z,True
m45,126.4051,3.9844,503.6461,2026-03-15T07:13:57.366046Z,False
m46,126.4409,3.7438,473.3641,2026-03-15T07:13:57.366046Z,False
m47,126.3983,4.0303,509.4261,2026-03-15T07:13:57.366046Z,False
m48,126.4301,3.8163,482.4949,2026-03-15T07:13:57.366046Z,False
m49,126.4463,3.7077,468.83,2026-03-15T07:13:57.366046Z,False
m0,126.4114,3.9422,498.3421,2026-03-15T07:18:57.366046Z,False
m1,126.3928,4.0675,514.0989,2026-03-15T07:18:57.366046Z,False
m2,126.455,3.6493,461.4752,2026-03-15T07:18:57.366046Z,False
m3,126.3983,4.0304,254.7166,2026-03-15T07:18:57.366046Z,True
m4,126.3455,4.3862,554.1808,2026-03-15T07:18:57.366046Z,False
m5,126.3862,4.1122,519.7239,2026-03-15T07:18:57.366046Z,False
m6,126.4556,3.6448,230.4533,2026-03-15T07:18:57.366046Z,True
m7,126.4662,3.5738,451.9647,2026-03-15T07:18:57.366046Z,False
m8,126.2832,4.8056,606.8698,2026-03-15T07:18:57.366046Z,False
m9,126.4876,3.4301,433.871,2026-03-15T07:18:57.366046Z,False
m10,126.3524,4.3396,548.3247,2026-03-15T07:18:57.366046Z,False
m11,126.3623,4.273,539.9397,2026-03-15T07:18:57.366046Z,False
m12,126.3056,4.6545,587.8934,2026-03-15T07:18:57.366046Z,False
m13,126.3621,4.2741,540.0791,2026-03-15T07:18:57.366046Z,False
m14,126.4001,4.0186,507.956,2026-03-15T07:18:57.366046Z,False
m15,126.3737,4.196,530.2656,2026-03-15T07:18:57.366046Z,False
m16,126.4785,3.4912,441.5654,2026-03-15T07:18:57.366046Z,False
m17,126.4163,3.9094,494.2164,2026-03-15T07:18:57.366046Z,False
m18,126.3792,4.1593,525.6519,2026-03-15T07:18:57.366046Z,False
m19,126.4883,3.4254,433.2748,2026-03-15T07:18:57.366046Z,False
m20,126.3059,4.653,587.7027,2026-03-15T07:18:57.366046Z,False
m21,126.385,4.12,520.7059,2026-03-15T07:18:57.366046Z,False
m22,126.5489,3.0182,381.9463,2026-03-15T07:18:57.366046Z,False
m23,126.4894,3.4175,432.2736,2026-03-15T07:18:57.366046Z,False
m24,126.371,4.2145,532.5935,2026-03-15T07:18:57.366046Z,False
m25,126.4477,3.6982,467.6335,2026-03-15T07:18:57.366046Z,False
m26,126.3257,4.5193,570.9023,2026-03-15T07:18:57.366046Z,False
m27,126.3834,4.131,522.0875,2026-03-15T07:18:57.366046Z,False
m28,126.4725,3.5311,446.5904,2026-03-15T07:18:57.366046Z,False
m29,126.3898,4.0876,258.3173,2026-03-15T07:18:57.366046Z,True
m30,126.4622,3.6008,455.3646,2026-03-15T07:18:57.366046Z,False
m31,126.4226,3.8672,488.9054,2026-03-15T07:18:57.366046Z,False
m32,126.3835,4.1303,522.0047,2026-03-15T07:18:57.366046Z,False
m33,126.4803,3.4789,440.0148,2026-03-15T07:18:57.366046Z,False
m34,126.3935,4.063,513.5352,2026-03-15T07:18:57.366046Z,False
m35,126.422,3.8709,489.3697,2026-03-15T07:18:57.366046Z,False
m36,126.4031,3.9982,252.6913,2026-03-15T07:18:57.366046Z,True
m37,126.3451,4.3884,554.4496,2026-03-15T07:18:57.366046Z,False
m38,126.4053,3.9834,503.5185,2026-03-15T07:18:57.366046Z,False
m39,126.3818,4.1417,523.441,2026-03-15T07:18:57.366046Z,False
m40,126.4207,3.8796,490.4588,2026-03-15T07:18:57.366046Z,False
m41,126.5615,2.9337,371.2926,2026-03-15T07:18:57.366046Z,False
m42,126.4288,3.825,483.5948,2026-03-15T07:18:57.366046Z,False
m43,126.3994,4.0228,508.476,2026-03-15T07:18:57.366046Z,False
m44,126.4362,3.7755,238.6783,2026-03-15T07:18:57.366046Z,True
m45,126.3811,4.1461,523.9831,2026-03-15T07:18:57.366046Z,False
m46,126.3696,4.2239,533.7681,2026-03-15T07:18:57.366046Z,False
m47,126.5073,3.2975,417.1549,2026-03-15T07:18:57.366046Z,False
m48,126.4162,3.9099,494.2794,2026-03-15T07:18:57.366046Z,False
m49,126.3644,4.2587,538.1419,2026-03-15T07:18:57.366046Z,False
m0,126.5237,3.1874,403.2797,2026-03-15T07:23:57.366046Z,False
m1,126.4426,3.7325,471.9484,2026-03-15T07:23:57.366046Z,False
m2,126.4353,3.7813,478.0956,2026-03-15T07:23:57.366046Z,False
m3,126.4503,3.6806,232.7083,2026-03-15T07:23:57.366046Z,True
m4,126.3932,4.0647,513.7567,2026-03-15T07:23:57.366046Z,False
m5,126.3936,4.0623,513.447,2026-03-15T07:23:57.366046Z,False
m6,126.4182,3.8968,246.3145,2026-03-15T07:23:57.366046Z,True
m7,126.4384,3.7606,475.479,2026-03-15T07:23:57.366046Z,False
m8,126.3889,4.0939,517.4202,2026-03-15T07:23:57.366046Z,False
m9,126.459,3.6223,458.0784,2026-03-15T07:23:57.366046Z,False
m10,126.3857,4.115,520.0827,2026-03-15T07:23:57.366046Z,False
m11,126.44,3.7501,474.1583,2026-03-15T07:23:57.366046Z,False
m12,126.4644,3.5859,453.4909,2026-03-15T07:23:57.366046Z,False
m13,126.4265,3.8409,485.5964,2026-03-15T07:23:57.366046Z,False
m14,126.3296,4.4932,567.6273,2026-03-15T07:23:57.366046Z,False
m15,126.4325,3.8004,480.4923,2026-03-15T07:23:57.366046Z,False
m16,126.4129,3.9322,497.076,2026-03-15T07:23:57.366046Z,False
m17,126.4699,3.5489,448.8286,2026-03-15T07:23:57.366046Z,False
m18,126.5231,3.1914,403.7863,2026-03-15T07:23:57.366046Z,False
m19,126.4809,3.4747,439.48,2026-03-15T07:23:57.366046Z,False
m20,126.4053,3.9831,503.4912,2026-03-15T07:23:57.366046Z,False
m21,126.3819,4.141,523.3474,2026-03-15T07:23:57.366046Z,False
m22,126.4232,3.8629,488.3644,2026-03-15T07:23:57.366046Z,False
m23,126.3822,4.1389,523.0808,2026-03-15T07:23:57.366046Z,False
m24,126.3866,4.1095,519.3875,2026-03-15T07:23:57.366046Z,False
m25,126.4247,3.853,487.1151,2026-03-15T07:23:57.366046Z,False
m26,126.4602,3.6139,457.0089,2026-03-15T07:23:57.366046Z,False
m27,126.3895,4.0899,516.9243,2026-03-15T07:23:57.366046Z,False
m28,126.4745,3.518,444.934,2026-03-15T07:23:57.366046Z,False
m29,126.3883,4.0977,258.9492,2026-03-15T07:23:57.366046Z,True
m30,126.3879,4.1003,518.2314,2026-03-15T07:23:57.366046Z,False
m31,126.5296,3.1476,398.268,2026-03-15T07:23:57.366046Z,False
m32,126.443,3.7294,471.5625,2026-03-15T07:23:57.366046Z,False
m33,126.383,4.1337,522.4305,2026-03-15T07:23:57.366046Z,False
m34,126.4125,3.935,497.4316,2026-03-15T07:23:57.366046Z,False
m35,126.4224,3.8681,489.0169,2026-03-15T07:23:57.366046Z,False
m36,126.4954,3.3775,213.6172,2026-03-15T07:23:57.366046Z,True
m37,126.324,4.5308,572.3521,2026-03-15T07:23:57.366046Z,False
m38,126.4406,3.746,473.6501,2026-03-15T07:23:57.366046Z,False
m39,126.4911,3.4065,430.8967,2026-03-15T07:23:57.366046Z,False
m40,126.3516,4.3449,548.9868,2026-03-15T07:23:57.366046Z,False
m41,126.4161,3.9108,494.3844,2026-03-15T07:23:57.366046Z,False
m42,126.4214,3.8749,489.8733,2026-03-15T07:23:57.366046Z,False
m43,126.369,4.2277,534.2461,2026-03-15T07:23:57.366046Z,False
m44,126.4069,3.9727,251.089,2026-03-15T07:23:57.366046Z,True
m45,126.376,4.1808,528.3469,2026-03-15T07:23:57.366046Z,False
m46,126.3753,4.1854,528.9274,2026-03-15T07:23:57.366046Z,False
m47,126.4186,3.8941,492.2916,2026-03-15T07:23:57.366046Z,False
m48,126.3785,4.1634,526.1669,2026-03-15T07:23:57.366046Z,False
m49,126.4685,3.5584,450.0269,2026-03-15T07:23:57.366046Z,False
m0,126.3516,4.3447,548.9562,2026-03-15T07:28:57.366046Z,False
m1,126.396,4.0457,511.3574,2026-03-15T07:28:57.366046Z,False
m2,126.4317,3.806,481.1931,2026-03-15T07:28:57.366046Z,False
m3,126.3408,4.4179,279.0786,2026-03-15T07:28:57.366046Z,True
m4,126.4896,3.4166,432.1623,2026-03-15T07:28:57.366046Z,False
m5,126.4785,3.4913,441.5734,2026-03-15T07:28:57.366046Z,False
m6,126.452,3.6694,232.0045,2026-03-15T07:28:57.366046Z,True
m7,126.354,4.329,546.9889,2026-03-15T07:28:57.366046Z,False
m8,126.514,3.2527,411.512,2026-03-15T07:28:57.366046Z,False
m9,126.4456,3.7122,469.3851,2026-03-15T07:28:57.366046Z,False
m10,126.348,4.3689,552.0008,2026-03-15T07:28:57.366046Z,False
m11,126.4142,3.9232,495.9491,2026-03-15T07:28:57.366046Z,False
m12,126.4357,3.7787,477.7658,2026-03-15T07:28:57.366046Z,False
m13,126.4459,3.7105,469.1723,2026-03-15T07:28:57.366046Z,False
m14,126.2766,4.8502,612.4616,2026-03-15T07:28:57.366046Z,False
m15,126.3615,4.2781,540.586,2026-03-15T07:28:57.366046Z,False
m16,126.3322,4.4756,565.4175,2026-03-15T07:28:57.366046Z,False
m17,126.4159,3.9117,494.5005,2026-03-15T07:28:57.366046Z,False
m18,126.4026,4.0012,505.7603,2026-03-15T07:28:57.366046Z,False
m19,126.4183,3.8958,492.5007,2026-03-15T07:28:57.366046Z,False
m20,126.4556,3.6448,460.9034,2026-03-15T07:28:57.366046Z,False
m21,126.4293,3.822,483.2157,2026-03-15T07:28:57.366046Z,False
m22,126.3487,4.3643,551.4248,2026-03-15T07:28:57.366046Z,False
m23,126.5033,3.3241,420.5055,2026-03-15T07:28:57.366046Z,False
m24,126.4185,3.8944,492.323,2026-03-15T07:28:57.366046Z,False
m25,126.4138,3.9263,496.3334,2026-03-15T07:28:57.366046Z,False
m26,126.3854,4.1171,520.346,2026-03-15T07:28:57.366046Z,False
m27,126.4203,3.8824,490.8096,2026-03-15T07:28:57.366046Z,False
m28,126.4173,3.9027,493.3704,2026-03-15T07:28:57.366046Z,False
m29,126.3697,4.223,266.827,2026-03-15T07:28:57.366046Z,True
m30,126.3532,4.3338,547.594,2026-03-15T07:28:57.366046Z,False
m31,126.3261,4.5167,570.5737,2026-03-15T07:28:57.366046Z,False
m32,126.4199,3.8852,491.1654,2026-03-15T07:28:57.366046Z,False
m33,126.47,3.5482,448.7439,2026-03-15T07:28:57.366046Z,False
m34,126.452,3.669,463.9506,2026-03-15T07:28:57.366046Z,False
m35,126.4625,3.5984,455.0687,2026-03-15T07:28:57.366046Z,False
m36,126.5152,3.2447,205.2518,2026-03-15T07:28:57.366046Z,True
m37,126.5109,3.2733,414.1113,2026-03-15T07:28:57.366046Z,False
m38,126.3347,4.4586,563.2741,2026-03-15T07:28:57.366046Z,False
m39,126.3743,4.1922,529.7854,2026-03-15T07:28:57.366046Z,False
m40,126.3881,4.0992,518.0905,2026-03-15T07:28:57.366046Z,False
m41,126.4034,3.996,505.106,2026-03-15T07:28:57.366046Z,False
m42,126.4471,3.7021,468.1201,2026-03-15T07:28:57.366046Z,False
m43,126.5353,3.1093,393.4337,2026-03-15T07:28:57.366046Z,False
m44,126.3463,4.3808,276.7467,2026-03-15T07:28:57.366046Z,True
m45,126.4265,3.8405,485.5419,2026-03-15T07:28:57.366046Z,False
m46,126.3305,4.4867,566.8069,2026-03-15T07:28:57.366046Z,False
m47,126.4387,3.7584,475.2048,2026-03-15T07:28:57.366046Z,False
m48,126.4161,3.9104,494.3428,2026-03-15T07:28:57.366046Z,False
m49,126.421,3.8777,490.2259,2026-03-15T07:28:57.366046Z,False
m0,126.3743,4.192,529.7594,2026-03-15T07:33:57.366046Z,False
m1,126.3702,4.2194,533.2069,2026-03-15T07:33:57.366046Z,False
m2,126.4005,4.0154,507.5427,2026-03-15T07:33:57.366046Z,False
m3,126.3939,4.0601,256.5862,2026-03-15T07:33:57.366046Z,True
m4,126.5408,3.0721,388.75,2026-03-15T07:33:57.366046Z,False
m5,126.3376,4.4394,560.8632,2026-03-15T07:33:57.366046Z,False
m6,126.3708,4.2156,266.3622,2026-03-15T07:33:57.366046Z,True
m7,126.4361,3.7759,477.4057,2026-03-15T07:33:57.366046Z,False
m8,126.3678,4.2359,535.2816,2026-03-15T07:33:57.366046Z,False
m9,126.4143,3.9231,495.9344,2026-03-15T07:33:57.366046Z,False
m10,126.3966,4.0422,510.9158,2026-03-15T07:33:57.366046Z,False
m11,126.4787,3.4897,441.3745,2026-03-15T07:33:57.366046Z,False
m12,126.3991,4.0252,508.7802,2026-03-15T07:33:57.366046Z,False
m13,126.4208,3.8788,490.3669,2026-03-15T07:33:57.366046Z,False
m14,126.3746,4.1897,529.4721,2026-03-15T07:33:57.366046Z,False
m15,126.3596,4.2907,542.1658,2026-03-15T07:33:57.366046Z,False
m16,126.3519,4.3426,548.6994,2026-03-15T07:33:57.366046Z,False
m17,126.4593,3.6201,457.7975,2026-03-15T07:33:57.366046Z,False
m18,126.3861,4.1124,519.7499,2026-03-15T07:33:57.366046Z,False
m19,126.5249,3.179,402.2206,2026-03-15T07:33:57.366046Z,False
m20,126.5424,3.0619,387.4654,2026-03-15T07:33:57.366046Z,False
m21,126.4298,3.8187,482.7958,2026-03-15T07:33:57.366046Z,False
m22,126.5024,3.3302,421.2814,2026-03-15T07:33:57.366046Z,False
m23,126.4157,3.913,494.6662,2026-03-15T07:33:57.366046Z,False
m24,126.4398,3.7515,474.3392,2026-03-15T07:33:57.366046Z,False
m25,126.4625,3.5988,455.1113,2026-03-15T07:33:57.366046Z,False
m26,126.4303,3.8151,482.3419,2026-03-15T07:33:57.366046Z,False
m27,126.3605,4.2847,541.4174,2026-03-15T07:33:57.366046Z,False
m28,126.4403,3.7478,473.8765,2026-03-15T07:33:57.366046Z,False
m29,126.4232,3.8627,244.1659,2026-03-15T07:33:57.366046Z,True
m30,126.4831,3.4598,437.6107,2026-03-15T07:33:57.366046Z,False
m31,126.3982,4.0312,509.5355,2026-03-15T07:33:57.366046Z,False
m32,126.4252,3.8492,486.6369,2026-03-15T07:33:57.366046Z,False
m33,126.486,3.4405,435.1768,2026-03-15T07:33:57.366046Z,False
m34,126.4587,3.6243,458.3256,2026-03-15T07:33:57.366046Z,False
m35,126.495,3.3799,427.5467,2026-03-15T07:33:57.366046Z,False
m36,126.4542,3.6545,231.0665,2026-03-15T07:33:57.366046Z,True
m37,126.4165,3.9079,494.0257,2026-03-15T07:33:57.366046Z,False
m38,126.3785,4.1635,526.1786,2026-03-15T07:33:57.366046Z,False
m39,126.5121,3.2651,413.0738,2026-03-15T07:33:57.366046Z,False
m40,126.5382,3.0901,391.0153,2026-03-15T07:33:57.366046Z,False
m41,126.3982,4.0313,509.5447,2026-03-15T07:33:57.366046Z,False
m42,126.4757,3.5096,443.8834,2026-03-15T07:33:57.366046Z,False
m43,126.4206,3.8805,490.5696,2026-03-15T07:33:57.366046Z,False
m44,126.4279,3.831,242.1725,2026-03-15T07:33:57.366046Z,True
m45,126.3842,4.1255,521.4014,2026-03-15T07:33:57.366046Z,False
m46,126.4226,3.8672,488.9061,2026-03-15T07:33:57.366046Z,False
m47,126.4541,3.6552,462.2193,2026-03-15T07:33:57.366046Z,False
m48,126.3021,4.6786,590.9212,2026-03-15T07:33:57.366046Z,False
m49,126.4512,3.6749,464.6912,2026-03-15T07:33:57.366046Z,False
m0,126.5059,3.3066,418.3085,2026-03-15T07:38:57.366046Z,False
m1,126.3797,4.1554,525.154,2026-03-15T07:38:57.366046Z,False
m2,126.473,3.5279,446.1838,2026-03-15T07:38:57.366046Z,False
m3,126.4365,3.7737,238.5669,2026-03-15T07:38:57.366046Z,True
m4,126.4246,3.8538,487.2141,2026-03-15T07:38:57.366046Z,False
m5,126.5233,3.1897,403.5696,2026-03-15T07:38:57.366046Z,False
m6,126.4611,3.6082,228.1464,2026-03-15T07:38:57.366046Z,True
m7,126.4763,3.5058,443.3947,2026-03-15T07:38:57.366046Z,False
m8,126.3072,4.6437,586.5285,2026-03-15T07:38:57.366046Z,False
m9,126.3828,4.1348,522.5658,2026-03-15T07:38:57.366046Z,False
m10,126.4205,3.8809,490.6243,2026-03-15T07:38:57.366046Z,False
m11,126.4553,3.6471,461.1959,2026-03-15T07:38:57.366046Z,False
m12,126.4609,3.6092,456.4246,2026-03-15T07:38:57.366046Z,False
m13,126.4705,3.5445,448.2763,2026-03-15T07:38:57.366046Z,False
m14,126.3613,4.2798,540.8054,2026-03-15T07:38:57.366046Z,False
m15,126.2904,4.7569,600.757,2026-03-15T07:38:57.366046Z,False
m16,126.4871,3.4329,434.2197,2026-03-15T07:38:57.366046Z,False
m17,126.3673,4.2392,535.7016,2026-03-15T07:38:57.366046Z,False
m18,126.43,3.8169,482.5722,2026-03-15T07:38:57.366046Z,False
m19,126.4871,3.4331,434.2431,2026-03-15T07:38:57.366046Z,False
m20,126.3755,4.184,528.7582,2026-03-15T07:38:57.366046Z,False
m21,126.5456,3.0401,384.714,2026-03-15T07:38:57.366046Z,False
m22,126.4059,3.9794,503.0175,2026-03-15T07:38:57.366046Z,False
m23,126.4073,3.9701,501.8452,2026-03-15T07:38:57.366046Z,False
m24,126.3762,4.1791,528.1397,2026-03-15T07:38:57.366046Z,False
m25,126.4071,3.9713,501.9969,2026-03-15T07:38:57.366046Z,False
m26,126.4279,3.8312,484.3662,2026-03-15T07:38:57.366046Z,False
m27,126.3487,4.3647,551.4743,2026-03-15T07:38:57.366046Z,False
m28,126.4598,3.6168,457.3744,2026-03-15T07:38:57.366046Z,False
m29,126.3815,4.1433,261.8175,2026-03-15T07:38:57.366046Z,True
m30,126.4038,3.9935,504.7874,2026-03-15T07:38:57.366046Z,False
m31,126.4072,3.9709,501.9449,2026-03-15T07:38:57.366046Z,False
m32,126.3274,4.508,569.4849,2026-03-15T07:38:57.366046Z,False
m33,126.3523,4.3401,548.3837,2026-03-15T07:38:57.366046Z,False
m34,126.5523,2.995,379.0201,2026-03-15T07:38:57.366046Z,False
m35,126.4692,3.5532,449.3722,2026-03-15T07:38:57.366046Z,False
m36,126.5262,3.1704,200.5683,2026-03-15T07:38:57.366046Z,True
m37,126.3631,4.2673,539.2317,2026-03-15T07:38:57.366046Z,False
m38,126.4215,3.8744,489.813,2026-03-15T07:38:57.366046Z,False
m39,126.3652,4.2536,537.5045,2026-03-15T07:38:57.366046Z,False
m40,126.3564,4.3126,544.9201,2026-03-15T07:38:57.366046Z,False
m41,126.3149,4.5924,580.0845,2026-03-15T07:38:57.366046Z,False
m42,126.3631,4.2675,539.2587,2026-03-15T07:38:57.366046Z,False
m43,126.3588,4.2963,542.8809,2026-03-15T07:38:57.366046Z,False
m44,126.3785,4.1636,263.0969,2026-03-15T07:38:57.366046Z,True
m45,126.3718,4.2089,531.8825,2026-03-15T07:38:57.366046Z,False
m46,126.4416,3.739,472.7652,2026-03-15T07:38:57.366046Z,False
m47,126.3952,4.0512,512.048,2026-03-15T07:38:57.366046Z,False
m48,126.4012,4.0108,506.9704,2026-03-15T07:38:57.366046Z,False
m49,126.4798,3.4824,440.4585,2026-03-15T07:38:57.366046Z,False
m0,126.4194,3.8882,491.5436,2026-03-15T07:43:57.366046Z,False
m1,126.3169,4.5789,578.3973,2026-03-15T07:43:57.366046Z,False
m2,126.2986,4.7018,593.831,2026-03-15T07:43:57.366046Z,False
m3,126.476,3.5081,221.8451,2026-03-15T07:43:57.366046Z,True
m4,126.4452,3.7152,469.771,2026-03-15T07:43:57.366046Z,False
m5,126.4015,4.0089,506.7259,2026-03-15T07:43:57.366046Z,False
m6,126.4658,3.5763,226.1405,2026-03-15T07:43:57.366046Z,True
m7,126.4881,3.4262,433.3731,2026-03-15T07:43:57.366046Z,False
m8,126.3521,4.3414,548.5448,2026-03-15T07:43:57.366046Z,False
m9,126.4458,3.711,469.2401,2026-03-15T07:43:57.366046Z,False
m10,126.3936,4.0624,513.4591,2026-03-15T07:43:57.366046Z,False
m11,126.5177,3.2274,408.3285,2026-03-15T07:43:57.366046Z,False
m12,126.3861,4.1123,519.7388,2026-03-15T07:43:57.366046Z,False
m13,126.382,4.1405,523.279,2026-03-15T07:43:57.366046Z,False
m14,126.3688,4.2291,534.4227,2026-03-15T07:43:57.366046Z,False
m15,126.3506,4.3518,549.8472,2026-03-15T07:43:57.366046Z,False
m16,126.4021,4.0048,506.2175,2026-03-15T07:43:57.366046Z,False
m17,126.2776,4.8435,611.6296,2026-03-15T07:43:57.366046Z,False
m18,126.3468,4.3769,553.0081,2026-03-15T07:43:57.366046Z,False
m19,126.3832,4.1323,522.2518,2026-03-15T07:43:57.366046Z,False
m20,126.3715,4.2107,532.1084,2026-03-15T07:43:57.366046Z,False
m21,126.3594,4.2924,542.3873,2026-03-15T07:43:57.366046Z,False
m22,126.4609,3.6096,456.4704,2026-03-15T07:43:57.366046Z,False
m23,126.3364,4.4472,561.8437,2026-03-15T07:43:57.366046Z,False
m24,126.3871,4.1056,518.896,2026-03-15T07:43:57.366046Z,False
m25,126.4792,3.486,440.9044,2026-03-15T07:43:57.366046Z,False
m26,126.4992,3.3517,423.9837,2026-03-15T07:43:57.366046Z,False
m27,126.4648,3.5831,453.1305,2026-03-15T07:43:57.366046Z,False
m28,126.4826,3.4638,438.1046,2026-03-15T07:43:57.366046Z,False
m29,126.4092,3.9572,250.1151,2026-03-15T07:43:57.366046Z,True
m30,126.4863,3.4387,434.9506,2026-03-15T07:43:57.366046Z,False
m31,126.4537,3.6577,462.5254,2026-03-15T07:43:57.366046Z,False
m32,126.3953,4.0503,511.944,2026-03-15T07:43:57.366046Z,False
m33,126.5458,3.0391,384.5809,2026-03-15T07:43:57.366046Z,False
m34,126.4489,3.6899,466.5851,2026-03-15T07:43:57.366046Z,False
m35,126.4485,3.6929,466.9663,2026-03-15T07:43:57.366046Z,False
m36,126.4052,3.9843,251.8177,2026-03-15T07:43:57.366046Z,True
m37,126.4679,3.5622,450.5034,2026-03-15T07:43:57.366046Z,False
m38,126.369,4.2276,534.2424,2026-03-15T07:43:57.366046Z,False
m39,126.4992,3.352,424.0254,2026-03-15T07:43:57.366046Z,False
m40,126.336,4.45,562.1961,2026-03-15T07:43:57.366046Z,False
m41,126.36,4.2885,541.8993,2026-03-15T07:43:57.366046Z,False
m42,126.3943,4.057,512.7845,2026-03-15T07:43:57.366046Z,False
m43,126.3787,4.1626,526.0582,2026-03-15T07:43:57.366046Z,False
m44,126.3137,4.6,290.5213,2026-03-15T07:43:57.366046Z,True
m45,126.4499,3.6833,465.7486,2026-03-15T07:43:57.366046Z,False
m46,126.3578,4.3032,543.7424,2026-03-15T07:43:57.366046Z,False
m47,126.4244,3.8551,487.3769,2026-03-15T07:43:57.366046Z,False
m48,126.3917,4.0747,515.0071,2026-03-15T07:43:57.366046Z,False
m49,126.386,4.113,519.8213,2026-03-15T07:43:57.366046Z,False
m0,126.502,3.3327,421.5978,2026-03-15T07:48:57.366046Z,False
m1,126.3595,4.2919,542.3276,2026-03-15T07:48:57.366046Z,False
m2,126.3186,4.567,576.9006,2026-03-15T07:48:57.366046Z,False
m3,126.3859,4.114,259.9768,2026-03-15T07:48:57.366046Z,True
m4,126.5844,2.7798,351.8734,2026-03-15T07:48:57.366046Z,False
m5,126.3527,4.3373,548.0286,2026-03-15T07:48:57.366046Z,False
m6,126.4276,3.8333,242.3182,2026-03-15T07:48:57.366046Z,True
m7,126.3781,4.1661,526.5019,2026-03-15T07:48:57.366046Z,False
m8,126.4821,3.4669,438.4952,2026-03-15T07:48:57.366046Z,False
m9,126.3813,4.1447,523.8178,2026-03-15T07:48:57.366046Z,False
m10,126.4252,3.8496,486.6903,2026-03-15T07:48:57.366046Z,False
m11,126.4783,3.4921,441.6774,2026-03-15T07:48:57.366046Z,False
m12,126.4293,3.8215,483.1551,2026-03-15T07:48:57.366046Z,False
m13,126.403,3.9986,505.43,2026-03-15T07:48:57.366046Z,False
m14,126.4398,3.7509,474.2658,2026-03-15T07:48:57.366046Z,False
m15,126.3267,4.5128,570.0905,2026-03-15T07:48:57.366046Z,False
m16,126.4686,3.5576,449.9281,2026-03-15T07:48:57.366046Z,False
m17,126.4648,3.5829,453.1116,2026-03-15T07:48:57.366046Z,False
m18,126.4452,3.715,469.7466,2026-03-15T07:48:57.366046Z,False
m19,126.4552,3.6478,461.2787,2026-03-15T07:48:57.366046Z,False
m20,126.5278,3.16,399.8232,2026-03-15T07:48:57.366046Z,False
m21,126.3671,4.2405,535.8544,2026-03-15T07:48:57.366046Z,False
m22,126.3613,4.2798,540.8045,2026-03-15T07:48:57.366046Z,False
m23,126.3436,4.3988,555.7643,2026-03-15T07:48:57.366046Z,False
m24,126.4327,3.7989,480.3042,2026-03-15T07:48:57.366046Z,False
m25,126.3893,4.0911,517.0708,2026-03-15T07:48:57.366046Z,False
m26,126.4443,3.721,470.5028,2026-03-15T07:48:57.366046Z,False
m27,126.2933,4.7375,598.3125,2026-03-15T07:48:57.366046Z,False
m28,126.3757,4.1828,528.6021,2026-03-15T07:48:57.366046Z,False
m29,126.3017,4.6812,295.621,2026-03-15T07:48:57.366046Z,True
m30,126.4561,3.6414,460.4769,2026-03-15T07:48:57.366046Z,False
m31,126.4196,3.8869,491.3863,2026-03-15T07:48:57.366046Z,False
m32,126.3659,4.2483,536.8388,2026-03-15T07:48:57.366046Z,False
m33,126.4868,3.4353,434.5253,2026-03-15T07:48:57.366046Z,False
m34,126.4611,3.6079,456.2585,2026-03-15T07:48:57.366046Z,False
m35,126.4338,3.7913,479.3515,2026-03-15T07:48:57.366046Z,False
m36,126.4838,3.4555,218.5347,2026-03-15T07:48:57.366046Z,True
m37,126.375,4.1872,529.163,2026-03-15T07:48:57.366046Z,False
m38,126.4478,3.6972,467.4968,2026-03-15T07:48:57.366046Z,False
m39,126.4041,3.9911,504.4868,2026-03-15T07:48:57.366046Z,False
m40,126.3854,4.1171,520.3384,2026-03-15T07:48:57.366046Z,False
m41,126.4412,3.7419,473.1252,2026-03-15T07:48:57.366046Z,False
m42,126.4052,3.9841,503.6094,2026-03-15T07:48:57.366046Z,False
m43,126.4546,3.6516,461.7592,2026-03-15T07:48:57.366046Z,False
m44,126.3616,4.2774,270.2473,2026-03-15T07:48:57.366046Z,True
m45,126.3412,4.4151,557.8143,2026-03-15T07:48:57.366046Z,False
m46,126.4253,3.8486,486.5614,2026-03-15T07:48:57.366046Z,False
m47,126.4518,3.6702,464.1035,2026-03-15T07:48:57.366046Z,False
m48,126.3827,4.1355,522.6614,2026-03-15T07:48:57.366046Z,False
m49,126.4333,3.7947,479.7802,2026-03-15T07:48:57.366046Z,False
m0,126.4795,3.4844,440.7019,2026-03-15T07:53:57.366046Z,False
m1,126.4022,4.0045,506.1796,2026-03-15T07:53:57.366046Z,False
m2,126.4494,3.6869,466.2097,2026-03-15T07:53:57.366046Z,False
m3,126.5152,3.2445,205.2392,2026-03-15T07:53:57.366046Z,True
m4,126.4425,3.7333,472.0472,2026-03-15T07:53:57.366046Z,False
m5,126.3875,4.1031,518.5769,2026-03-15T07:53:57.366046Z,False
m6,126.3546,4.3246,273.2188,2026-03-15T07:53:57.366046Z,True
